10 Over/Under,Over 0.5,1217
Goal Line,Over 4.75,972
Goal Line,Over 5,974
Goal Line,Over 5.25,976
Goal Line,Over 5.5,978
Goal Line,Over 5.75,982
Goal Line,Over 6,988
Goal Line,Over 6.25,990
Goal Line,Over 6.5,992
Goal Line,Over 6.75,994
Goal Line,Over 7,1960
Goal Line,Over 7.25,1962
Goal Line,Over 7.5,1963
Goal Line,Over 7.75,1964
Goal Line,Over 8,1956
Goal Line,Under 0.5,985
Goal Line,Under 0.75,987
Goal Line,Under 1,981
Goal Line,Under 1.25,965
Goal Line,Under 1.5,947
Goal Line,Under 1.75,969
Goal Line,Under 2,953
Goal Line,Under 2.25,959
Goal Line,Under 2.5,951
Goal Line,Under 2.75,963
Goal Line,Under 3,955
Goal Line,Under 3.25,961
Goal Line,Under 3.5,945
Goal Line,Under 3.75,971
Goal Line,Under 4,957
Goal Line,Under 4.25,967
Goal Line,Under 4.5,949
Goal Line,Under 4.75,973
Goal Line,Under 5,975
Goal Line,Under 5.25,977
Goal Line,Under 5.5,979
Goal Line,Under 5.75,983
Goal Line,Under 6,989
Goal Line,Under 6.25,991
Goal Line,Under 6.5,993
Goal Line,Under 6.75,995
Goal Line,Under 7,1958
Goal Line,Under 7.25,1957
Goal Line,Under 7.5,1959
Goal Line,Under 7.75,1965
Goal Line,Under 8,1961
Goal Line (1st Half),Over 0.5,1000
Goal Line (1st Half),Over 0.75,1012
Goal Line (1st Half),Over 1,1010
Goal Line (1st Half),Over 1.25,1006
Goal Line (1st Half),Over 1.5,996
Goal Line (1st Half),Over 1.75,1008
Goal Line (1st Half),Over 2,1002
Goal Line (1st Half),Over 2.25,1004
Goal Line (1st Half),Over 2.5,998
Goal Line (1st Half),Over 2.75,1014
Goal Line (1st Half),Over 3,1016
Goal Line (1st Half),Over 3.25,1020
Goal Line (1st Half),Over 3.5,1018
Goal Line (1st Half),Over 3.75,2036
Goal Line (1st Half),Over 4,2038
Goal Line (1st Half),Over 4.25,2032
Goal Line (1st Half),Over 4.5,2035
Goal Line (1st Half),Under 0.5,1001
Goal Line (1st Half),Under 0.75,1013
Goal Line (1st Half),Under 1,1011
Goal Line (1st Half),Under 1.25,1007
Goal Line (1st Half),Under 1.5,997
Goal Line (1st Half),Under 1.75,1009
Goal Line (1st Half),Under 2,1003
Goal Line (1st Half),Under 2.25,1005
Goal Line (1st Half),Under 2.5,999
Goal Line (1st Half),Under 2.75,1015
Goal Line (1st Half),Under 3,1017
Goal Line (1st Half),Under 3.25,1021
Goal Line (1st Half),Under 3.5,1019
Goal Line (1st Half),Under 3.75,2039
Goal Line (1st Half),Under 4,2034
Goal Line (1st Half),Under 4.25,2037
Goal Line (1st Half),Under 4.5,2033
Goals Over/Under,Over 0.25,61
Goals Over/Under,Over 0.5,17
Goals Over/Under,Over 0.75,47
Goals Over/Under,Over 1.0,49
Goals Over/Under,Over 1.25,31
Goals Over/Under,Over 1.5,11
Goals Over/Under,Over 1.75,35
Goals Over/Under,Over 10.5,67
Goals Over/Under,Over 11.5,81
Goals Over/Under,Over 12.5,83
Goals Over/Under,Over 13.5,1829
Goals Over/Under,Over 2.0,43
Goals Over/Under,Over 2.25,27
Goals Over/Under,Over 2.5,15
Goals Over/Under,Over 2.75,23
Goals Over/Under,Over 3.0,25
Goals Over/Under,Over 3.25,29
Goals Over/Under,Over 3.5,9
Goals Over/Under,Over 3.75,37
Goals Over/Under,Over 4.0,45
Goals Over/Under,Over 4.25,33
Goals Over/Under,Over 4.5,13
Goals Over/Under,Over 4.75,39
Goals Over/Under,Over 5.0,51
Goals Over/Under,Over 5.25,53
Goals Over/Under,Over 5.5,19
Goals Over/Under,Over 5.75,56
Goals Over/Under,Over 57.5,1827
Goals Over/Under,Over 6.0,59
Goals Over/Under,Over 6.25,65
Goals Over/Under,Over 6.5,21
Goals Over/Under,Over 6.75,71
Goals Over/Under,Over 60.5,1830
Goals Over/Under,Over 7.0,70
Goals Over/Under,Over 7.25,73
Goals Over/Under,Over 7.5,41
Goals Over/Under,Over 7.75,77
Goals Over/Under,Over 8.0,76
Goals Over/Under,Over 8.25,79
Goals Over/Under,Over 8.5,55
Goals Over/Under,Over 9.0,86
Goals Over/Under,Over 9.5,63
Goals Over/Under,Under 0.25,62
Goals Over/Under,Under 0.5,18
Goals Over/Under,Under 0.75,48
Goals Over/Under,Under 1.0,50
Goals Over/Under,Under 1.25,32
Goals Over/Under,Under 1.5,12
Goals Over/Under,Under 1.75,36
Goals Over/Under,Under 10.5,68
Goals Over/Under,Under 11.5,82
Goals Over/Under,Under 12.5,84
Goals Over/Under,Under 13.5,1828
Goals Over/Under,Under 2.0,44
Goals Over/Under,Under 2.25,28
Goals Over/Under,Under 2.5,16
Goals Over/Under,Under 2.75,24
Goals Over/Under,Under 3.0,26
Goals Over/Under,Under 3.25,30
Goals Over/Under,Under 3.5,10
Goals Over/Under,Under 3.75,38
Goals Over/Under,Under 4.0,46
Goals Over/Under,Under 4.25,34
Goals Over/Under,Under 4.5,14
Goals Over/Under,Under 4.75,40
Goals Over/Under,Under 5.0,52
Goals Over/Under,Under 5.25,54
Goals Over/Under,Under 5.5,20
Goals Over/Under,Under 5.75,57
Goals Over/Under,Under 57.5,1826
Goals Over/Under,Under 6.0,58
Goals Over/Under,Under 6.25,66
Goals Over/Under,Under 6.5,22
Goals Over/Under,Under 6.75,72
Goals Over/Under,Under 60.5,1831
Goals Over/Under,Under 7.0,69
Goals Over/Under,Under 7.25,74
Goals Over/Under,Under 7.5,42
Goals Over/Under,Under 7.75,78
Goals Over/Under,Under 8.0,75
Goals Over/Under,Under 8.25,80
Goals Over/Under,Under 8.5,60
Goals Over/Under,Under 9.0,85
Goals Over/Under,Under 9.5,64
Goals Over/Under - Second Half,Over 0.5,125
Goals Over/Under - Second Half,Over 0.75,139
Goals Over/Under - Second Half,Over 1.0,131
Goals Over/Under - Second Half,Over 1.25,135
Goals Over/Under - Second Half,Over 1.5,121
Goals Over/Under - Second Half,Over 1.75,137
Goals Over/Under - Second Half,Over 2.0,129
Goals Over/Under - Second Half,Over 2.25,133
Goals Over/Under - Second Half,Over 2.5,123
Goals Over/Under - Second Half,Over 2.75,143
Goals Over/Under - Second Half,Over 3.0,141
Goals Over/Under - Second Half,Over 3.25,147
Goals Over/Under - Second Half,Over 3.5,119
Goals Over/Under - Second Half,Over 3.75,151
Goals Over/Under - Second Half,Over 4.0,153
Goals Over/Under - Second Half,Over 4.25,149
Goals Over/Under - Second Half,Over 4.5,127
Goals Over/Under - Second Half,Over 5.5,145
Goals Over/Under - Second Half,Over 6.5,1915
Goals Over/Under - Second Half,Over 7.5,1913
Goals Over/Under - Second Half,Under 0.5,126
Goals Over/Under - Second Half,Under 0.75,140
Goals Over/Under - Second Half,Under 1.0,132
Goals Over/Under - Second Half,Under 1.25,136
Goals Over/Under - Second Half,Under 1.5,122
Goals Over/Under - Second Half,Under 1.75,138
Goals Over/Under - Second Half,Under 2.0,130
Goals Over/Under - Second Half,Under 2.25,134
Goals Over/Under - Second Half,Under 2.5,124
Goals Over/Under - Second Half,Under 2.75,144
Goals Over/Under - Second Half,Under 3.0,142
Goals Over/Under - Second Half,Under 3.25,148
Goals Over/Under - Second Half,Under 3.5,120
Goals Over/Under - Second Half,Under 3.75,152
Goals Over/Under - Second Half,Under 4.0,154
Goals Over/Under - Second Half,Under 4.25,150
Goals Over/Under - Second Half,Under 4.5,128
Goals Over/Under - Second Half,Under 5.5,146
Goals Over/Under - Second Half,Under 6.5,1914
Goals Over/Under - Second Half,Under 7.5,1912
Goals Over/Under First Half,Over 0.5,94
Goals Over/Under First Half,Over 0.75,104
Goals Over/Under First Half,Over 1.0,98
Goals Over/Under First Half,Over 1.25,96
Goals Over/Under First Half,Over 1.5,89
Goals Over/Under First Half,Over 1.75,102
Goals Over/Under First Half,Over 2.0,106
Goals Over/Under First Half,Over 2.25,100
Goals Over/Under First Half,Over 2.5,92
Goals Over/Under First Half,Over 2.75,108
Goals Over/Under First Half,Over 28.5,1833
Goals Over/Under First Half,Over 29.5,1840
Goals Over/Under First Half,Over 3.0,111
Goals Over/Under First Half,Over 3.25,113
Goals Over/Under First Half,Over 3.5,87
Goals Over/Under First Half,Over 3.75,1836
Goals Over/Under First Half,Over 4.0,117
Goals Over/Under First Half,Over 4.25,1832
Goals Over/Under First Half,Over 4.5,91
Goals Over/Under First Half,Over 5.5,115
Goals Over/Under First Half,Over 6.5,1841
Goals Over/Under First Half,Under 0.5,95
Goals Over/Under First Half,Under 0.75,105
Goals Over/Under First Half,Under 1.0,99
Goals Over/Under First Half,Under 1.25,97
Goals Over/Under First Half,Under 1.5,90
Goals Over/Under First Half,Under 1.75,103
Goals Over/Under First Half,Under 2.0,107
Goals Over/Under First Half,Under 2.25,101
Goals Over/Under First Half,Under 2.5,93
Goals Over/Under First Half,Under 2.75,109
Goals Over/Under First Half,Under 28.5,1837
Goals Over/Under First Half,Under 29.5,1834
Goals Over/Under First Half,Under 3.0,112
Goals Over/Under First Half,Under 3.25,114
Goals Over/Under First Half,Under 3.5,88
Goals Over/Under First Half,Under 3.75,1835
Goals Over/Under First Half,Under 4.0,118
Goals Over/Under First Half,Under 4.25,1838
Goals Over/Under First Half,Under 4.5,110
Goals Over/Under First Half,Under 5.5,116
Goals Over/Under First Half,Under 6.5,1839
Halftime Result/Both Teams Score,Away/No,1027
Halftime Result/Both Teams Score,Away/Yes,1024
Halftime Result/Both Teams Score,Draw/No,1026
Halftime Result/Both Teams Score,Draw/Yes,1023
Halftime Result/Both Teams Score,Home/No,1025
Halftime Result/Both Teams Score,Home/Yes,1022
Halftime Result/Total Goals,Away/Over 1.5,1977
Halftime Result/Total Goals,Away/Over 2.5,1975
Halftime Result/Total Goals,Away/Over 3.5,1969
Halftime Result/Total Goals,Away/Under 1.5,1968
Halftime Result/Total Goals,Away/Under 2.5,1967
Halftime Result/Total Goals,Away/Under 3.5,1971
Halftime Result/Total Goals,Draw/Over 1.5,1976
Halftime Result/Total Goals,Draw/Over 2.5,1972
Halftime Result/Total Goals,Draw/Over 3.5,1981
Halftime Result/Total Goals,Draw/Under 1.5,1980
Halftime Result/Total Goals,Draw/Under 2.5,1973
Halftime Result/Total Goals,Draw/Under 3.5,1978
Halftime Result/Total Goals,Home/Over 1.5,1974
Halftime Result/Total Goals,Home/Over 2.5,1970
Halftime Result/Total Goals,Home/Over 3.5,1966
Halftime Result/Total Goals,Home/Under 1.5,1982
Halftime Result/Total Goals,Home/Under 2.5,1979
Halftime Result/Total Goals,Home/Under 3.5,1983
Handicap Result,Away +1,181
Handicap Result,Away +2,185
Handicap Result,Away +3,191
Handicap Result,Away +4,196
Handicap Result,Away +5,205
Handicap Result,Away +6,211
Handicap Result,Away +7,1843
Handicap Result,Away +8,1847
Handicap Result,Away -1,175
Handicap Result,Away -2,179
Handicap Result,Away -3,188
Handicap Result,Away -4,193
Handicap Result,Away -5,198
Handicap Result,Away -6,202
Handicap Result,Away -7,208
Handicap Result,Draw +1,182
Handicap Result,Draw +2,184
Handicap Result,Draw +3,190
Handicap Result,Draw +4,195
Handicap Result,Draw +5,206
Handicap Result,Draw +6,212
Handicap Result,Draw +7,1842
Handicap Result,Draw +8,1845
Handicap Result,Draw -1,176
Handicap Result,Draw -2,178
Handicap Result,Draw -3,187
Handicap Result,Draw -4,194
Handicap Result,Draw -5,199
Handicap Result,Draw -6,203
Handicap Result,Draw -7,209
Handicap Result,Home +1,180
Handicap Result,Home +2,183
Handicap Result,Home +3,189
Handicap Result,Home +4,200
Handicap Result,Home +5,204
Handicap Result,Home +6,210
Handicap Result,Home +7,1846
Handicap Result,Home +8,1844
Handicap Result,Home -1,174
Handicap Result,Home -2,177
Handicap Result,Home -3,186
Handicap Result,Home -4,192
Handicap Result,Home -5,197
Handicap Result,Home -6,201
Handicap Result,Home -7,207
Handicap Result - First Half,Away +1,501
Handicap Result - First Half,Away +2,505
Handicap Result - First Half,Away +3,513
Handicap Result - First Half,Away +4,520
Handicap Result - First Half,Away +5,1894
Handicap Result - First Half,Away -1,498
Handicap Result - First Half,Away -2,508
Handicap Result - First Half,Away -3,511
Handicap Result - First Half,Away -4,516
Handicap Result - First Half,Away -5,522
Handicap Result - First Half,Draw +1,502
Handicap Result - First Half,Draw +2,504
Handicap Result - First Half,Draw +3,512
Handicap Result - First Half,Draw +4,519
Handicap Result - First Half,Draw +5,1893
Handicap Result - First Half,Draw -1,499
Handicap Result - First Half,Draw -2,507
Handicap Result - First Half,Draw -3,510
Handicap Result - First Half,Draw -4,517
Handicap Result - First Half,Draw -5,523
Handicap Result - First Half,Home +1,500
Handicap Result - First Half,Home +2,503
Handicap Result - First Half,Home +3,514
Handicap Result - First Half,Home +4,518
Handicap Result - First Half,Home +5,1892
Handicap Result - First Half,Home -1,497
Handicap Result - First Half,Home -2,506
Handicap Result - First Half,Home -3,509
Handicap Result - First Half,Home -4,515
Handicap Result - First Half,Home -5,521
Highest Scoring Half,1st Half,340
Highest Scoring Half,2nd Half,341
Highest Scoring Half,Draw,339
Home Come From Behind and Win,No,1452
Home Come From Behind and Win,Yes,1451
Home Corners Over/Under,Over 0.5,2014
Home Corners Over/Under,Over 1.5,1118
Home Corners Over/Under,Over 10.5,2018
Home Corners Over/Under,Over 11.5,2017
Home Corners Over/Under,Over 2.0,1120
Home Corners Over/Under,Over 2.5,1100
Home Corners Over/Under,Over 3.0,1110
Home Corners Over/Under,Over 3.5,1094
Home Corners Over/Under,Over 4.0,1102
Home Corners Over/Under,Over 4.5,1092
Home Corners Over/Under,Over 5.0,1104
Home Corners Over/Under,Over 5.5,1088
Home Corners Over/Under,Over 6.0,1107
Home Corners Over/Under,Over 6.5,1090
Home Corners Over/Under,Over 7.0,1109
Home Corners Over/Under,Over 7.5,1096
Home Corners Over/Under,Over 8.0,1113
Home Corners Over/Under,Over 8.5,1098
Home Corners Over/Under,Over 9.0,1117
Home Corners Over/Under,Over 9.5,1114
Home Corners Over/Under,Under 0.5,2019
Home Corners Over/Under,Under 1.5,1119
Home Corners Over/Under,Under 10.5,2016
Home Corners Over/Under,Under 11.5,2015
Home Corners Over/Under,Under 2.0,1121
Home Corners Over/Under,Under 2.5,1101
Home Corners Over/Under,Under 3.0,1111
Home Corners Over/Under,Under 3.5,1095
Home Corners Over/Under,Under 4.0,1103
Home Corners Over/Under,Under 4.5,1093
Home Corners Over/Under,Under 5.0,1105
Home Corners Over/Under,Under 5.5,1089
Home Corners Over/Under,Under 6.0,1106
Home Corners Over/Under,Under 6.5,1091
Home Corners Over/Under,Under 7.0,1108
Home Corners Over/Under,Under 7.5,1097
Home Corners Over/Under,Under 8.0,1112
Home Corners Over/Under,Under 8.5,1099
Home Corners Over/Under,Under 9.0,1116
Home Corners Over/Under,Under 9.5,1115
Home Odd/Even,Even,805
Home Odd/Even,Odd,804
Home Team Exact Goals Number,0,825
Home Team Exact Goals Number,1,824
Home Team Exact Goals Number,2,822
Home Team Exact Goals Number,3,823
Home Team Exact Goals Number,4,828
Home Team Exact Goals Number,5,831
Home Team Exact Goals Number,6,1927
Home Team Exact Goals Number,7,1926
Home Team Exact Goals Number,8,1925
Home Team Exact Goals Number,9,830
Home Team Exact Goals Number,more 3,827
Home Team Exact Goals Number,more 4,826
Home Team Exact Goals Number,more 5,829
Home Team Score a Goal,No,598
Home Team Score a Goal,Yes,597
Home Team Score a Goal (1st Half),No,1431
Home Team Score a Goal (1st Half),Yes,1432
Home Team Score a Goal (2nd Half),No,1433
Home Team Score a Goal (2nd Half),Yes,1434
Home Team Total Cards,Over 0.5,1291
Home Team Total Cards,Over 1.5,1285
Home Team Total Cards,Over 2,2106
Home Team Total Cards,Over 2.5,1287
Home Team Total Cards,Over 3.5,1289
Home Team Total Cards,Over 4.5,2110
Home Team Total Cards,Over 5.5,2105
Home Team Total Cards,Under 0.5,1292
Home Team Total Cards,Under 1.5,1286
Home Team Total Cards,Under 2,2108
Home Team Total Cards,Under 2.5,1288
Home Team Total Cards,Under 3.5,1290
Home Team Total Cards,Under 4.5,2107
Home Team Total Cards,Under 5.5,2109
Home Team Total Goals(1st Half),Over 0.5,1394
Home Team Total Goals(1st Half),Over 1,1392
Home Team Total Goals(1st Half),Over 1.5,1391
Home Team Total Goals(1st Half),Over 2,1388
Home Team Total Goals(1st Half),Over 2.5,2157
Home Team Total Goals(1st Half),Over 3,2155
Home Team Total Goals(1st Half),Over 3.5,2154
Home Team Total Goals(1st Half),Over 4.5,2160
Home Team Total Goals(1st Half),Under 0.5,1387
Home Team Total Goals(1st Half),Under 1,1390
Home Team Total Goals(1st Half),Under 1.5,1389
Home Team Total Goals(1st Half),Under 2,1393
Home Team Total Goals(1st Half),Under 2.5,2158
Home Team Total Goals(1st Half),Under 3,2159
Home Team Total Goals(1st Half),Under 3.5,2156
Home Team Total Goals(2nd Half),Over 0.5,1412
Home Team Total Goals(2nd Half),Over 1,1409
Home Team Total Goals(2nd Half),Over 1.5,1406
Home Team Total Goals(2nd Half),Over 2,1403
Home Team Total Goals(2nd Half),Over 2.5,1408
Home Team Total Goals(2nd Half),Over 3,2166
Home Team Total Goals(2nd Half),Over 3.5,2168
Home Team Total Goals(2nd Half),Over 4.5,2170
Home Team Total Goals(2nd Half),Under 0.5,1405
Home Team Total Goals(2nd Half),Under 1,1411
Home Team Total Goals(2nd Half),Under 1.5,1407
Home Team Total Goals(2nd Half),Under 2,1410
Home Team Total Goals(2nd Half),Under 2.5,1404
Home Team Total Goals(2nd Half),Under 3,2169
Home Team Total Goals(2nd Half),Under 3.5,2167
Home team will score in both halves,No,1425
Home team will score in both halves,Yes,1426
Home team will win either half,No,1447
Home team will win either half,Yes,1448
Home Team Yellow Cards,Over,1632
Home Team Yellow Cards,Under,1633
Home Total Corners (1st Half),Over 0.5,2258
Home Total Corners (1st Half),Over 1,1535
Home Total Corners (1st Half),Over 1.5,1538
Home Total Corners (1st Half),Over 2,1545
Home Total Corners (1st Half),Over 2.5,1537
Home Total Corners (1st Half),Over 3,1542
Home Total Corners (1st Half),Over 3.5,1547
Home Total Corners (1st Half),Over 4,1544
Home Total Corners (1st Half),Over 4.5,1534
Home Total Corners (1st Half),Over 5,1539
Home Total Corners (1st Half),Under 0.5,2259
Home Total Corners (1st Half),Under 1,1540
Home Total Corners (1st Half),Under 1.5,1541
Home Total Corners (1st Half),Under 2,1536
Home Total Corners (1st Half),Under 2.5,1546
Home Total Corners (1st Half),Under 3,1530
Home Total Corners (1st Half),Under 3.5,1543
Home Total Corners (1st Half),Under 4,1532
Home Total Corners (1st Half),Under 4.5,1533
Home Total Corners (1st Half),Under 5,1531
Home Total Corners (2nd Half),Over 0.5,2260
Home Total Corners (2nd Half),Over 1,1550
Home Total Corners (2nd Half),Over 1.5,1554
Home Total Corners (2nd Half),Over 2,1558
Home Total Corners (2nd Half),Over 2.5,1563
Home Total Corners (2nd Half),Over 3,1548
Home Total Corners (2nd Half),Over 3.5,1559
Home Total Corners (2nd Half),Over 4,1561
Home Total Corners (2nd Half),Over 4.5,1552
Home Total Corners (2nd Half),Under 0.5,2261
Home Total Corners (2nd Half),Under 1,1555
Home Total Corners (2nd Half),Under 1.5,1553
Home Total Corners (2nd Half),Under 2,1551
Home Total Corners (2nd Half),Under 2.5,1560
Home Total Corners (2nd Half),Under 3,1549
Home Total Corners (2nd Half),Under 3.5,1562
Home Total Corners (2nd Half),Under 4,1557
Home Total Corners (2nd Half),Under 4.5,1556
Home Total ShotOnGoal,Over 2.5,1341
Home Total ShotOnGoal,Over 3.5,1345
Home Total ShotOnGoal,Over 4.5,1347
Home Total ShotOnGoal,Over 5.5,1349
Home Total ShotOnGoal,Over 6.5,1343
Home Total ShotOnGoal,Under 2.5,1342
Home Total ShotOnGoal,Under 3.5,1346
Home Total ShotOnGoal,Under 4.5,1348
Home Total ShotOnGoal,Under 5.5,1350
Home Total ShotOnGoal,Under 6.5,1344
Home win both halves,No,809
Home win both halves,Yes,808
Home Win/Over,No,1439
Home Win/Over,Yes,1440
Home Win/Under,No,1442
Home Win/Under,Yes,1441
Home/Away,Away,5
Home/Away,Home,4
HT/FT Double,Away/Away,163
HT/FT Double,Away/Draw,162
HT/FT Double,Away/Home,161
HT/FT Double,Draw/Away,157
HT/FT Double,Draw/Draw,158
HT/FT Double,Draw/Home,160
HT/FT Double,Home/Away,156
HT/FT Double,Home/Draw,155
HT/FT Double,Home/Home,159
Last Corner,Away,1220
Last Corner,Home,1219
Last Team to Score,Away,2432
Last Team to Score,Home,2433
Match Winner,Away,3
Match Winner,Draw,2
Match Winner,Home,1
Odd/Even,Even,535
Odd/Even,Odd,534
Odd/Even - First Half,Even,537
Odd/Even - First Half,Odd,536
Odd/Even - Second Half,Even,924
Odd/Even - Second Half,Odd,923
Offsides 1x2,Away,1761
Offsides 1x2,Draw,1762
Offsides 1x2,Home,1760
Offsides Away Total,Over,1775
Offsides Away Total,Under,1776
Offsides Double Chance,Draw/Away,1778
Offsides Double Chance,Home/Away,1779
Offsides Double Chance,Home/Draw,1777
Offsides Handicap,Away +0,1770
Offsides Handicap,Away +1,2359
Offsides Handicap,Away +1.5,1765
Offsides Handicap,Away +2,2379
Offsides Handicap,Away +2.5,1766
Offsides Handicap,Away +3,2378
Offsides Handicap,Away +3.5,2369
Offsides Handicap,Away +4,2385
Offsides Handicap,Away +4.5,2381
Offsides Handicap,Away +5,2374
Offsides Handicap,Away +5.5,2376
Offsides Handicap,Away +6,2373
Offsides Handicap,Away +6.5,2357
Offsides Handicap,Away +7.5,2354
Offsides Handicap,Away -1,2366
Offsides Handicap,Away -1.5,1768
Offsides Handicap,Away -2,2356
Offsides Handicap,Away -2.5,1771
Offsides Handicap,Away -3,2353
Offsides Handicap,Away -3.5,2352
Offsides Handicap,Away -4,2380
Offsides Handicap,Away -4.5,2364
Offsides Handicap,Away -5.5,2361
Offsides Handicap,Home +0,1763
Offsides Handicap,Home +1,2362
Offsides Handicap,Home +1.5,1764
Offsides Handicap,Home +2,2370
Offsides Handicap,Home +2.5,1767
Offsides Handicap,Home +3,2351
Offsides Handicap,Home +3.5,2368
Offsides Handicap,Home +4,2383
Offsides Handicap,Home +4.5,2358
Offsides Handicap,Home +5,2367
Offsides Handicap,Home +5.5,2365
Offsides Handicap,Home +6,2360
Offsides Handicap,Home +6.5,2371
Offsides Handicap,Home +7.5,2382
Offsides Handicap,Home -1,2375
Offsides Handicap,Home -1.5,1769
Offsides Handicap,Home -2,2355
Offsides Handicap,Home -2.5,1772
Offsides Handicap,Home -3,2377
Offsides Handicap,Home -3.5,2384
Offsides Handicap,Home -4,2363
Offsides Handicap,Home -4.5,2372
Offsides Handicap,Home -5.5,2350
Offsides Home Total,Over,1773
Offsides Home Total,Under,1774
Offsides Total,Over,1758
Offsides Total,Under,1759
Own Goal,No,1155
Own Goal,Yes,1154
Penalty Awarded,No,1757
Penalty Awarded,Yes,1756
RCARD,No,1366
RCARD,Yes,1365
Result/Total Goals,Away/Over 0.5,570
Result/Total Goals,Away/Over 1.5,551
Result/Total Goals,Away/Over 2.5,564
Result/Total Goals,Away/Over 3.5,546
Result/Total Goals,Away/Over 4.5,558
Result/Total Goals,Away/Over 5.5,584
Result/Total Goals,Away/Over 6.5,593
Result/Total Goals,Away/Over 7.5,1911
Result/Total Goals,Away/Under 0.5,588
